source,organisation,author,created,last_modified,package_title,file_title,date_from,date_to,description,format,licence,info,url,status
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-21T01:59:51.282999,2013-05-21T01:59:51.282999,"Beaches, Jetties and Lifesaver Photographs","Beaches, Jetties and Lifesavers Photographs",1901-01-01,1953-12-31,Selection of images (67) from the State Library of South Australia collections exploring South Australia’s relationship with the beach.  Dates range from 1907-1954,other,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/fdb37fa4-83e9-4daf-8ad0-66a63d8c7c88,http://www.flickr.com/photos/state_library_south_australia/sets/72157624597821638/,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-21T02:01:45.816898,2013-05-21T02:01:45.816898,"Beaches, Jetties and Lifesaver Photographs","Beaches, Jetties and Lifesavers Photographs - Metadata",1901-01-01,1953-12-31,"This data set can be used in conjunction with the Flickr API http://www.flickr.com/services/api/
This data set can also be used in conjunction with Trove. http://trove.nla.gov.au/newspaper?q=
",docx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/fdb37fa4-83e9-4daf-8ad0-66a63d8c7c88,http://www.slsa.sa.gov.au/datasets/Flickr_groups/Beaches_jetties_and_lifesavers_Flickr_photo_set_2013.docx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-11-18T18:41:14.934593,2013-11-18T18:41:14.934593,Bradman Collection,Bradman Collection,1926-1975,,"This selection from the Bradman Collection features handpicked and newly photographed highlights from the collection.
Highlights include
•	The bat used to score his first Test century
•	The bat used to score his 100th century in first-class cricket
•	The bat used to score the then world record 334
•	Australian, South Australian and New South Wales team blazers worn by Sir Donald between 1927 and 1947
•	Royal Worcester vase presented to Sir Donald in 1938 to commemorate scoring three consecutive double centuries on the Worcester ground in England
•	A silver replica of the antique Roman marble vase at Warwick Castle, purchased in 1948 following a public subscription sponsored by The People newspaper
•	Australian, South Australian and New South Wales team photographs
•	Newspaper banners",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/08119936-12ac-40d9-85ec-75fafcd60156,http://www.flickr.com/photos/state_library_south_australia/sets/72157634981855890/,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-11-18T19:10:13.479203,2013-11-18T19:10:13.479203,Bradman Collection,Field Descriptions,1926-1975,,Field descriptions for Bradman Collection.,txt,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/08119936-12ac-40d9-85ec-75fafcd60156,http://data.sa.gov.au/data/storage/f/2014-06-11T07%3A40%3A15.046Z/field-descriptions.txt,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-06-29T14:36:02.969926,2016-06-29T14:36:02.969926,Departed spirits: Lost pubs of Adelaide,Departed spirits: Lost pubs of Adelaide Flickr album,1850-01-01,1966-12-31,Link to Flickr album,data,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/e91c7cfa-341a-49d3-b7d9-074c0b138dd6,https://www.flickr.com/photos/state_library_south_australia/sets/72157648540426502,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2017-07-07T16:41:03.784110,2017-07-07T16:41:03.784110,Dewey call numbers used in the South Australian Public Library One Card Network,Dewey call numbers used in the South Australian Public Library One Card Network - July 2017,2015-11-06,2017-07-07,"Compiled on 7 July 2017.

A list of Dewey call numbers used -- in ranges of 10 numbers -- and counts of number of items in the South Australian Public Library One Card Network collection

Note that the 2016 and 2015 datasets have finer counts to each Dewey number, not groups of ten numbers",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/8d057a25-324d-47d8-a841-2d0a8b60adab,https://data.sa.gov.au/data/dataset/8d057a25-324d-47d8-a841-2d0a8b60adab/resource/fd0d899c-ff12-4af4-bd1d-8256fb015c34/download/plsadeweyby10s2017.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-07-01T12:01:16.416688,2016-07-01T12:01:16.416688,Dewey call numbers used in the South Australian Public Library One Card Network,Dewey call numbers used in the South Australian Public Library One Card Network - June 2016,2015-11-06,2017-07-07,"Compiled on 27 June 2016.

A list of Dewey call numbers used and counts by title and copies in the South Australian Public Library One Card Network collection

Where there is no Dewey listed, there are no items that meet that criteria in the Network",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/8d057a25-324d-47d8-a841-2d0a8b60adab,https://data.sa.gov.au/data/dataset/8d057a25-324d-47d8-a841-2d0a8b60adab/resource/619c0ab2-c681-485d-b460-aeef377858fb/download/deweybreakdown2016.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-11-06T12:54:03.582067,2015-11-06T12:54:03.582067,Dewey call numbers used in the South Australian Public Library One Card Network,Dewey call numbers used in the South Australian Public Library One Card Network - November 2015,2015-11-06,2017-07-07,Compiled on 6 November 2015. This data set has been superseded by an updated version at the top of this Data and Resources list.,csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/8d057a25-324d-47d8-a841-2d0a8b60adab,https://data.sa.gov.au/data/dataset/8d057a25-324d-47d8-a841-2d0a8b60adab/resource/f742ebe4-3338-4f1e-97a5-1c178efc5965/download/saplndeweys.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-07-01T15:36:56.482319,2016-07-01T15:36:56.482319,Election Ephemera,Election Leaflets,1879-01-01,2014-12-31,"Data from catalogue records including material that has been collected from Local, State and Federal elections related to South Australian candidates. Also includes State and Federal referendums.

This data set can also be used in conjunction with Trove [http://trove.nla.gov.au/newspaper?q](http://trove.nla.gov.au/newspaper?q) and the Trove API [http://trove.nla.gov.au/general/api](http://trove.nla.gov.au/general/api).

**Explanation of fields**

- **RECORD #** :  : SLSA unique identifier eg ""b19608585""
- **TITLE** : Title of item
- **ALT TITLE** : Alternative title of item
- **Dates/publication details** : Publication date
- **Description/Quantity** : Number of folders containing this ephemera
- **SUMMARY** or **HISTORY** : Summary information about the election/referendum for which this ephemera was published
- **SUBJECT** : Subject headings assigned by the Library to assist searching; includes names of candidates, political parties and electoral districts
- **ADDED NAME** : Additional name subject headings",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651/resource/3f49252e-c441-4c31-b07f-031f48c75d8e/download/electionleaflets.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-07-02T13:11:56.216154,2015-07-02T13:11:56.216154,Election Ephemera,Election Leaflets,1879-01-01,2014-12-31,Compiled 2015. This data set has been superseded by an updated version at the top of this Data and Resources list.,csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651/resource/92abbc3b-955c-44d5-8b73-f5eb5790198a/download/electionleaflets.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-08T22:21:11.961760,2013-05-08T22:21:11.961760,Election Ephemera,Election Leaflets,1879-01-01,2014-12-31,Compiled 2013. This data set has been superseded by an updated version at the top of this Data and Resources list.,csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651,http://data.sa.gov.au/data/storage/f/2014-07-03T01%3A16%3A33.173Z/2014electionleaflets.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-07-01T15:43:56.445420,2016-07-01T15:43:56.445420,Election Ephemera,Election Posters,1879-01-01,2014-12-31,"Data from catalogue records including material that has been collected from Local, State and Federal elections related to South Australian candidates. Also includes State and Federal referendums.

This data set can also be used in conjunction with Trove [http://trove.nla.gov.au/newspaper?q](http://trove.nla.gov.au/newspaper?q) and the Trove API [http://trove.nla.gov.au/general/api](http://trove.nla.gov.au/general/api).

**Explanation of fields**

- **RECORD #** :  : SLSA unique identifier eg ""b2148630x""
- **TITLE** : Title of item
- **ALT TITLE** : Alternative title of item
- **Dates/publication details** : Publication date
- **Description/Quantity** : Number of folders containing this ephemera
- **SUMMARY** or **HISTORY** : Summary information about the election/referendum for which this ephemera was published
- **SUBJECT** : Subject headings assigned by the Library to assist searching; includes names of candidates, political parties and electoral districts
- **ADDED NAME** : Additional name subject headings",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651/resource/c57266e9-dfa6-4dd9-ba56-2be792d252b4/download/electionposters.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-07-02T13:13:24.709727,2015-07-02T13:13:24.709727,Election Ephemera,Election Posters,1879-01-01,2014-12-31,Compiled 2015. This data set has been superseded by an updated version at the top of this Data and Resources list.,csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651/resource/03a27394-2d6c-4c22-b5e6-362f7f122ec6/download/electionposters.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-08T22:22:32.329121,2013-05-08T22:22:32.329121,Election Ephemera,Election Posters,1879-01-01,2014-12-31,Compiled 2013. This data set has been superseded by an updated version above this in the Data and Resources list.,csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/d2633f93-d2e9-4d32-acb8-2c3883db8651,http://data.sa.gov.au/data/storage/f/2014-07-03T01%3A17%3A37.439Z/2014electionposters.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-07-03T12:25:59.129959,2015-07-03T12:25:59.129959,Heroes of the Great War Chronicle Newspaper 1915-1919,Field descriptions,1915-01-01,1919-12-31,Field descriptions of the dataset.,txt,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/a3fe22b1-0807-4409-bdab-46dbbad6c300,https://data.sa.gov.au/data/dataset/a3fe22b1-0807-4409-bdab-46dbbad6c300/resource/d82d6412-4193-46d6-ac5d-3985a1e1ac0e/download/fielddescriptions.txt,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-07-02T12:53:09.807933,2015-07-02T12:53:09.807933,Heroes of the Great War Chronicle Newspaper 1915-1919,Heroes of the Great War Chronicle - Additional Information,1915-01-01,1919-12-31,"Heroes of the Great War Indexing Project - over 17,000 references to notices published in the South Australian newspaper The Chronicle between 1915 and 1919. Some service personnel had more than one notice within the paper.",doc,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/a3fe22b1-0807-4409-bdab-46dbbad6c300,https://data.sa.gov.au/data/dataset/a3fe22b1-0807-4409-bdab-46dbbad6c300/resource/615163bd-ffb2-4a1a-9899-41654bc3caed/download/heroesofthegreatwarchronicledescriptionofdataset.doc,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-07-02T12:51:23.023143,2015-07-02T12:51:23.023143,Heroes of the Great War Chronicle Newspaper 1915-1919,Heroes of the Great War Chronicle 1915-1919,1915-01-01,1919-12-31,"Heroes of the Great War Indexing Project - over 17,000 references to notices published in the South Australian newspaper The Chronicle between 1915 and 1919. Some service personnel had more than one notice within the paper.",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/a3fe22b1-0807-4409-bdab-46dbbad6c300,https://data.sa.gov.au/data/dataset/a3fe22b1-0807-4409-bdab-46dbbad6c300/resource/456285e1-ac4a-476c-9e7c-791dd6d58ff5/download/heroesofthegreatwarchroniclepersonalnotices.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-21T04:35:03.906095,2013-05-21T04:35:03.906095,Heroes of the Great War Chronicle Newspaper 1915-1919,Heroes of the Great War Chronicle 1915-1919,1915-01-01,1919-12-31,This data set has been superseded by an updated version at the top of this Data and Resources list.,csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/a3fe22b1-0807-4409-bdab-46dbbad6c300,http://www.slsa.sa.gov.au/datasets/Heroes%20of%20the%20Great%20War/heroes%20great%20war%20chronicle.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-07-03T12:28:38.862265,2015-07-03T12:28:38.862265,Heroes of the Great War Chronicle Newspaper Portraits 1915-1919,Field descriptions,1915-01-01,1919-12-31,Field descriptions of the dataset.,txt,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/11ed7815-8efa-4e72-a932-aea9f00e3d4f,https://data.sa.gov.au/data/dataset/11ed7815-8efa-4e72-a932-aea9f00e3d4f/resource/161b8750-01c2-41a0-a84b-edfeb41dd9e4/download/fielddescriptions.txt,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-07-02T14:04:02.836618,2015-07-02T14:04:02.836618,Heroes of the Great War Chronicle Newspaper Portraits 1915-1919,Heroes of the Great War Chronicle Portraits - Additional Information,1915-01-01,1919-12-31,"Heroes of the Great War Indexing Project - over 17,000 references to notices published in the South Australian newspaper The Chronicle between 1915 and 1919 under various headings including 'Heroes of the Great War', 'Heroes of the Empire', 'Died on Active Service' and ‘Biographical’. This is a subset of the Heroes of the Great War data limited to those entries (3062) that contain a portrait.",doc,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/11ed7815-8efa-4e72-a932-aea9f00e3d4f,https://data.sa.gov.au/data/dataset/11ed7815-8efa-4e72-a932-aea9f00e3d4f/resource/6e22e83f-eb09-47bb-a680-5efa98a375b3/download/heroesofthegreatwarchronicleportraitsdescriptionofdataset.doc,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2015-07-02T13:50:52.137035,2015-07-02T13:50:52.137035,Heroes of the Great War Chronicle Newspaper Portraits 1915-1919,Heroes of the Great War Chronicle Portraits 1915-1919,1915-01-01,1919-12-31,"Heroes of the Great War Indexing Project - over 17,000 references to notices published in the South Australian newspaper The Chronicle between 1915 and 1919 under various headings including 'Heroes of the Great War', 'Heroes of the Empire', 'Died on Active Service' and ‘Biographical’.  This is a subset of the Heroes of the Great War data limited to those entries (3062) that contain a portrait. 
",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/11ed7815-8efa-4e72-a932-aea9f00e3d4f,https://data.sa.gov.au/data/dataset/11ed7815-8efa-4e72-a932-aea9f00e3d4f/resource/a946b38d-be5a-4f36-a8d0-d96a2a84bf61/download/heroesofthegreatwarchronicleportraits.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-30T03:36:18.443738,2013-05-30T03:36:18.443738,Heroes of the Great War Chronicle Newspaper Portraits 1915-1919,Heroes of the Great War Chronicle Portraits 1915-1919,1915-01-01,1919-12-31,This data set has been superseded by an updated version at the top of this Data and Resources list.,csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/11ed7815-8efa-4e72-a932-aea9f00e3d4f,http://www.slsa.sa.gov.au/datasets/Heroes%20of%20the%20Great%20War/Heroes_of_the_Great_War_Chronicle_portraits.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-06-29T14:25:51.817672,2016-06-29T14:25:51.817672,Hundred maps,Hundred maps Flickr album,1873-01-01,1964-12-31,Link to Flickr album,data,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/1f9fba5d-6f58-43b2-96fa-b3fa6e636e12,https://www.flickr.com/photos/state_library_south_australia/albums/72157659241506691,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2017-11-09T10:25:54.575915,2017-11-09T10:25:54.575915,Libraries Board of South Australia Annual Report data,Libraries Board of South Australia 2016-2017 Annual Report Data,2016-07-01,2017-06-30,Statistical data for the period 2016-07-01 to 2017-06-30,xlsx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/3070a7b7-f76d-432d-8c9a-f9daf6077efa,https://data.sa.gov.au/data/dataset/3070a7b7-f76d-432d-8c9a-f9daf6077efa/resource/3de27077-f0f9-4bdb-b51d-16c9d002c175/download/libraries-board-of-south-australia-2016-2017-annual-report-data.xlsx,200
data.sa.gov.au,State Library of South Australia,"Online Projects, State Library of South Australia",2013-05-21T02:08:51.061745,2013-05-21T02:08:51.061745,Lost Adelaide Architecture Photographs,Lost Adelaide - West End Photographs,1846-1966,,"Photographs of Lost Adelaide architecture from Adelaide’s West End (64 photographs).  These photographs have been used in two of the State Library’s walking tours for hand held devices, Lost Adelaide and Lost Adelaide: West End.",other,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/2b0e3d83-159f-4118-a7e2-9612367372ed,http://www.flickr.com/photos/state_library_south_australia/sets/72157632985933882/,200
data.sa.gov.au,State Library of South Australia,"Online Projects, State Library of South Australia",2013-05-21T02:10:19.910677,2013-05-21T02:10:19.910677,Lost Adelaide Architecture Photographs,Lost Adelaide Architecture Photographs - Metadata,1846-1966,,"Two photo sets on Flickr containing photographs of Lost Adelaide architecture from Central Adelaide (61 photographs) and Adelaide’s West End (63 photographs).  These photographs have been used in two of the State Library’s walking tours for hand held devices, Lost Adelaide and Lost Adelaide: West End.",docx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/2b0e3d83-159f-4118-a7e2-9612367372ed,http://www.slsa.sa.gov.au/datasets/Flickr_groups/Lost_Adelaide_Flickr_photo_set_2013.docx,200
data.sa.gov.au,State Library of South Australia,"Online Projects, State Library of South Australia",2013-05-21T02:07:25.828298,2013-05-21T02:07:25.828298,Lost Adelaide Architecture Photographs,Lost Adelaide Photographs,1846-1966,,"Photographs of Lost Adelaide architecture from Central Adelaide (61 photographs).  These photographs have been used in two of the State Library’s walking tours for hand held devices, Lost Adelaide and Lost Adelaide: West End.",other,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/2b0e3d83-159f-4118-a7e2-9612367372ed,http://www.flickr.com/photos/state_library_south_australia/sets/72157626397640297/,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-06-29T14:50:02.343377,2016-06-29T14:50:02.343377,Maps and Charts,Maps and Charts Flickr album,1802-01-01,1938-12-31,Link to Flickr album,data,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/5d5dcaf1-44e9-44d1-aec7-ca0fe1509a30,https://www.flickr.com/photos/state_library_south_australia/sets/72157632570500903,200
data.sa.gov.au,State Library of South Australia,"Online projects, State Library of South Australia",2013-05-21T03:36:42.998195,2013-05-21T03:36:42.998195,Murray Bridge Photographs,Murray Bridge Photographs,1870-1975,,Selection of images (56) from the State Library of South Australia collections of Murray Bridge.,other,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/02ae1642-b8cc-4c98-a7d7-6e2c7e1ec7cb,http://www.flickr.com/photos/state_library_south_australia/sets/72157623894248488/,200
data.sa.gov.au,State Library of South Australia,"Online projects, State Library of South Australia",2013-05-21T03:37:57.479506,2013-05-21T03:37:57.479506,Murray Bridge Photographs,Murray Bridge Photographs - Metadata,1870-1975,,Selection of images (56) from the State Library of South Australia collections of Murray Bridge.,docx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/02ae1642-b8cc-4c98-a7d7-6e2c7e1ec7cb,http://www.slsa.sa.gov.au/datasets/Flickr_groups/Murray_Bridge_Flickr_photo_set_2013.docx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2017-07-07T13:04:40.199604,2017-07-07T13:04:40.199604,Oral Histories,Oral Histories,1960-01-01,2013-12-31,"**Explanation of fields**

- **RECORD#** : SLSA unique identifier eg ""b29335796""  
- **URL** : URL to the catalogue record in our database  
- **XML** : URL to the XML version of the catalogue record  
- **NAME** : Name of interviewee  
- **NUMBER** : Number of the recording within the project  
- **TITLE** : Title of interview  
- **Dates/publication details** : Date interview recorded (may be year only or exact date)  
- **Description/Quantity** : Format of original recording, length of recording  
- **SUMMARY** : Summary description of content of interview  
- **SUBJECT** : Subject headings assigned by the Library to assist searching  
- **Series/Collection** : Project name (some oral histories were conducted within a project)  
- **Transcript URL** : URL of location of transcript in PDF format",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/a1fce9bf-9afe-426f-a4b8-e2661e611436,https://data.sa.gov.au/data/dataset/a1fce9bf-9afe-426f-a4b8-e2661e611436/resource/a953a0e5-ab69-41d4-b658-9dfc97253b0f/download/oralhistorieswithtranscript.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-07-01T11:28:36.355404,2016-07-01T11:28:36.355404,Oral Histories,Oral Histories,1960-01-01,2013-12-31,"Compiled 2016. This data set has been superseded by an updated version at the top of this Data and Resources list.

**Explanation of fields**

- **RECORD#** : SLSA unique identifier eg ""b29335796""
- **NAME** : Name of interviewee
- **TITLE** : Title of interview
- **Dates/publication details** : Date interview recorded (may be year only or exact date)
- **Description/Quantity** : Length of recording
- **SUMMARY** : Summary description of content of interview
- **SUBJECT** : Subject headings assigned by the Library to assist searching
- **Series/Collection** : Project name (some oral histories were conducted within a project)
- **Transcript URL** : URL of location of transcript in PDF format",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/a1fce9bf-9afe-426f-a4b8-e2661e611436,https://data.sa.gov.au/data/dataset/a1fce9bf-9afe-426f-a4b8-e2661e611436/resource/27e01056-9b5f-49d9-a0b2-26618952ca70/download/oralhistories.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2017-07-07T13:08:01.407175,2017-07-07T13:08:01.407175,Oral Histories,Oral Histories - Excel workbook,1960-01-01,2013-12-31,This Excel workbook contains the same data as the CSV file but has the advantage that URLs are active hyperlinks.,xlsx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/a1fce9bf-9afe-426f-a4b8-e2661e611436,https://data.sa.gov.au/data/dataset/a1fce9bf-9afe-426f-a4b8-e2661e611436/resource/547be64c-8b9e-4d1e-8319-1fb8f2f8af5f/download/oralhistorieswithtranscript.xlsx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-07-01T11:31:43.771582,2016-07-01T11:31:43.771582,Oral Histories,Oral Histories - Excel workbook,1960-01-01,2013-12-31,"Compiled 2016. This data set has been superseded by an updated version at the top of this Data and Resources list.

This Excel workbook contains the same data as the CSV file but has the advantage that URLs are active hyperlinks.",xlsx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/a1fce9bf-9afe-426f-a4b8-e2661e611436,https://data.sa.gov.au/data/dataset/a1fce9bf-9afe-426f-a4b8-e2661e611436/resource/632bbc88-e6bf-4f4d-98da-48f27f98d0c1/download/oralhistories.xlsx,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-21T03:51:16.892994,2013-05-21T03:51:16.892994,River Murray Steamers Photographs,River Murray Steamers Photographs,1870-01-01,1952-12-31,"Selection of images (50) from the State Library of South Australia collections of paddle steamers along the River Murray,  These are a selection of images from a range of subjects and other State library photo sets on Flickr and range from 1870-1950.
",other,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/43833a96-103b-4d76-b017-b8a2bfff4b24,http://www.flickr.com/photos/state_library_south_australia/sets/72157623658731007/,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2013-05-21T03:52:05.851286,2013-05-21T03:52:05.851286,River Murray Steamers Photographs,River Murray Steamers Photographs - Metadata,1870-01-01,1952-12-31,"Selection of images (50) from the State Library of South Australia collections of paddle steamers along the River Murray.  These are a selection of images from a range of subjects and other State library photo sets on Flickr and range from 1870-1950.
",docx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/43833a96-103b-4d76-b017-b8a2bfff4b24,http://www.slsa.sa.gov.au/datasets/Flickr_groups/River_Murray_steamers_Flickr_photo_set_2013.docx,200
data.sa.gov.au,State Library of South Australia,"Online Projects, State Library of South Australia",2014-06-22T16:58:56.130318,2014-06-22T16:58:56.130318,"River Murray general plan SA, 1910",Additional information.txt,1910,,Additional Information.,txt,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/2bf90e40-45bc-447b-8423-a122d682a9d9,http://data.sa.gov.au/data/storage/f/2014-06-22T16%3A58%3A33.154Z/additional-information.txt,200
data.sa.gov.au,State Library of South Australia,"Online Projects, State Library of South Australia",2014-06-22T16:57:09.874279,2014-06-22T16:57:09.874279,"River Murray general plan SA, 1910",River Murray general plan SA 1910,1910,,"Set of navigation charts of part of the South Australian section of the River Murray from Swan Reach to the eastern boundary of the State, 153 to 405 ¾ miles from the Murray mouth.",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/2bf90e40-45bc-447b-8423-a122d682a9d9,http://data.sa.gov.au/data/storage/f/2014-06-22T16%3A56%3A04.351Z/river-murray-map835aj9600-v2.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2017-07-06T16:29:33.848862,2017-07-06T16:29:33.848862,S. A. Speaks: An Oral History of Life in South Australia before 1930,S. A. Speaks: An Oral History of Life in South Australia before 1930,1960-01-01,2013-12-31,"**Explanation of fields**

- **URL** : URL of location of item online; audio file included in WAV format
- **Bibliographic record number** : SLSA unique identifier eg ""b2933579""
- **SLSA reference** : Number of the recording within the project
- **Creator** : Name of interviewee
- **Additional Creator** : Name of interviewer
- **Title** : Title of interview
- **Date (year)** : Date interview recorded 
- **Description** : Summary description of content of interview
- **Recording length** : Length of recording
- **Subject** : Subject headings assigned by the Library to assist searching
- **Collection** : Project name (some oral histories were conducted within a project)",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d/resource/36eb6481-5290-4edb-8392-b6b65478035e/download/saspeaksoralhistory.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-12-01T14:34:14.189007,2016-12-01T14:34:14.189007,S. A. Speaks: An Oral History of Life in South Australia before 1930,S. A. Speaks: An Oral History of Life in South Australia before 1930,1960-01-01,2013-12-31,"This data set was superseded in 2017 by an updated version at the top of this Data and Resources list.

This resource was updated in December 2016 to add death dates.

**Explanation of fields**

- **RECORD #** : SLSA unique identifier eg ""b29335796""
- **NAME** : Name of interviewee
- **NUMBER** : Number of the recording within the project
- **TITLE** : Title of interview
- **Dates/publication details** : Date interview recorded (may be year only or exact date)
- **Description/Quantity** : Length of recording
- **SUMMARY** : Summary description of content of interview
- **SUBJECT** : Subject headings assigned by the Library to assist searching
- **Series/Collection** : Project name (some oral histories were conducted within a project)
- **TRANSCRIPT URL** : URL of location of transcript in PDF format",csv,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d/resource/8af5751c-05ed-4b50-b53f-6c629681ff0b/download/saspeaksoralhistory.csv,200
data.sa.gov.au,State Library of South Australia,State Library of South Australia,2016-12-01T14:31:37.890626,2016-12-01T14:31:37.890626,S. A. Speaks: An Oral History of Life in South Australia before 1930,S. A. Speaks: An Oral History of Life in South Australia before 1930,1960-01-01,2013-12-31,"This data set was superseded in 2017 by an updated version at the top of this Data and Resources list.

This resource was updated in December 2016 to add death dates.

This Excel workbook contains the same data as the CSV file but has the advantage that URLs are active hyperlinks.

**Explanation of fields**

- **RECORD #** : SLSA unique identifier eg ""b29335796""
- **NAME** : Name of interviewee
- **NUMBER** : Number of the recording within the project
- **TITLE** : Title of interview
- **Dates/publication details** : Date interview recorded (may be year only or exact date)
- **Description/Quantity** : Length of recording
- **SUMMARY** : Summary description of content of interview
- **SUBJECT** : Subject headings assigned by the Library to assist searching
- **Series/Collection** : Project name (some oral histories were conducted within a project)
- **TRANSCRIPT URL** : URL of location of transcript in PDF format",xlsx,Creative Commons Attribution,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d,https://data.sa.gov.au/data/dataset/387e2e32-f30c-4f9b-9d8f-848d06dfe18d/resource/021cdfdc-b9b1-40f0-8c03-e003172405c8/download/saspeaksoralhistory.xlsx,200
